M671411344256684032,1,جمهور النصر قصدي جمهور المركز السادس اعقلو لاجيبلكم جحفلي الهلال_التعاون,sarcasm,
M671409662911213568,1,جوالي خرب من كثر الدموع الهلال_التعاون,sarcasm,
M671408318339006464,1,حبيت اقول بس مبروووك عوده التحكيم للهلال بس يارب تجيبون اسيا الهلال_التعاون,sarcasm,
M671410490518712320,1,حتى الصيدلي يشتكي من نفاذ حبوب الظغط خف عليهم يازعيم الهلال_التعاون,sarcasm,
M671408995484180480,1,حتى اللي نايم قام وحتى اللي يبغى ينام ما قدر ينام الهلال_التعاون معقوله ,sarcasm,
M671410865015517184,1,حكم حلا محلي اللي ماجربه جايه الدور الهلال_التعاون,sarcasm,
M671414343637053440,1,حكمه الهلاليه اعطني حكما اعطيك بطوله الهلال_التعاون,sarcasm,
M671412149315575808,1,حنا نادي نادي البشوت نمشي ونشوت gt القهوه ياولد الهلال_التعاون,sarcasm,
M671409391984377856,1,دلوع ابوه دايم مايحبونه اخوانه الهلال_التعاون النصر الاتحاد,sarcasm,
M671416123544457216,1,رجا من الي مايلعب في كاس ولي العهد يقصر صوته نبي نستمتع بفوز ماحد قال الهلال_التعاون,sarcasm,
M671414425736380416,1,سكوت يا شباب خلنا نسمع اللي يصيحون الهلال_التعاون الجميع_تضرر_من_التحكيم_الا_الهلال ,sarcasm,
M671414338847158272,1,شكري الحنفوش عمل شوكليت من ماكنتوش مجهزه للهلال ليلاقي القادسيه الهلال_التعاون,sarcasm,
M671410377083756544,1,صب القهوه ياورع الهلال_التعاون ,sarcasm,
M671411696393707520,1,صياح الفقراويه قومني من نومي ما تخلون احد ينام انتم الهلال_التعاون,sarcasm,
M671409119920803840,1,صياح النصراوي كالسيمفونيه استمتع بسماعها الهلال_التعاون,sarcasm,
M671409208949088256,1,صياح النصراويه الحين اكثر من يوم تعادلوا معهم في الدوري بختصار هذا المسيار الهلال_التعاون,sarcasm,
M671413603585679360,3,صياحكم اجمل من الفوز الهلال_التعاون ,sarcasm,
M671415449884745728,1,صياحهم وصل للملك سلمان سمعني_صياحك اثار المركز السادس على صغير_الرياض امام كبير_الرياض الهلال_التعاون الهلال 6 ,sarcasm,
M671411404323364864,1,عزيزي الفقراوي الهلال الهلال_التعاون ,sarcasm,
M671410692545716224,1,عطونا دلع للحكم نناديه فيه ودلع فخم بسبب عدله في مباراه اليوم والنصراويه الي يختارون الدلع بما انهم طفشانين بسادس الهلال_التعاون,sarcasm,
M671414816528072704,1,على الحمامات انت ويااااااه الهلال_التعاون ,sarcasm,
M671413356289515520,1,فزنااا بدون منش طاات الهلال_التعاون ,sarcasm,
M671414370858106880,1,كل الدلال لنادي اله لال الهلال_التعاون,sarcasm,
M671409726316482560,1,كم الشرهه الليله الهلال_التعاون ,sarcasm,
M671412692004052992,1,لكل المحترقين من انتصارات الزعيم انصحهم بكوب نعناع وليمون ريلاكس ياجماعه ماودي يجيكم شي ونخسر الي نضحك عليهم انا طيب الهلال_التعاون,sarcasm,
M671412430724009984,1,لو تجري جري الوحوش ما تفوز على الهلال بالحنفوش الهلال_التعاون ,sarcasm,
M671414012110872576,1,ما شاا الله على النصراويين اصواتهم مره حلوه و حنونه سمعني صيااااااح اكثر انت وياه الهلال_التعاون اعلام_جحا,sarcasm,
M671413557452500992,1,ماعرف لك يالهلالي غير نيشي لو لقيت بكل سكه حنافيشي الهلال_التعاون حنفوشيات ,sarcasm,
M671408710225408000,1,ماني مصدق الهلال لعب اليوم قدام التعاون فاز الهلال واللي يصيح فالمركز السادس الهلال_التعاون,sarcasm,
M671413675639644160,1,مبروووك فوز الزعيم على فريق بطل بدون بطوله الهلال_التعاون,sarcasm,
M671412442371637248,1,محمد نور بيتوقف بسب المنشطات السومه بيتوقف عقب اخر مباراه والعنزي ضايع مايدرون وينه فخر الانديه السعوديه نادي الهلال الهلال_التعاون,sarcasm,
M671412206513332224,1,مدري لعبنا مع التعاون ولاالنصر اهدا من ككذا يابنو فققر الهلال_التعاون,sarcasm,
M671408884960096256,1,مع الحنفوش طريق الهلال مفروش افضل جمله الهلال_التعاون,sarcasm,
M671410073277722624,1,مقهوررررررررررررررررررين من الزعييييييييم الهلال_التعاون,sarcasm,
M671408735525412864,1,ملاحظه شغله النصراويين مختلفيين كثيير مع الحكام اظاهر علشانهم ساحبين عليهم هالموسم وجلس صغير منفوحه هو وحظه الهلال_التعاون,sarcasm,
M671414094382112768,1,ممكن احد يقولي اسم حكم الهلال_التعاون والا اقولكم مايحتاج راح اعرفه لانه راح يتوقف الجوله القادمه وحاله من حال العريني وطقته ,sarcasm,
M671410886612000768,1,والله ياهي متعه فوز وصياحهم طرب الهلال_التعاون,sarcasm,
M671410627760529408,1,وين الشرخ البسيط وين الدفاع المدني الهلال_التعاون ,sarcasm,
M671408507590197248,1,ي اخوان احد يقنع النصراويه ان المباراه كاس ولي العهد الهلال_التعاون,sarcasm,
M671412874095558656,1,ي جماعه انتم متاكدين اننا م لعبنا مع النصر الهلال_التعاون خالد_شراحيلي,sarcasm,
M671408444008767488,1,ي صياح النصراويين وش هالطرب الهلال_التعاون ,sarcasm,
M671413730832482304,1,يازين لما اسمع صياح غيري ونييييياسه الهلال_التعاون,sarcasm,
M671409042477158400,1,ياللي تصيح اخبارك الهلال_التعاون ,sarcasm,
M671409256533463040,1,يحسبون المباراه بالدوري قروب الواتساب السادس ماثر عليهم اعذروهم الهلال_التعاون النصر ,sarcasm,
M671411923024482304,1,يحلفون انه لقوه بزاويه يبكي الهلال_التعاون ,sarcasm,
M671414018922438656,1,يعني لجنه التحكيم تبي ترفع معنويات الهلال ويعطونهم كم بطوله مافيها شي اللجنه كريمه وهم متعودين الهلال_التعاون,sarcasm,
M675240730747604992,833, احنا_الحكومه_وقفنا_السومه وضع هلالي المريخ بعد الخساره ههههههههههههههههههههههههههههههههههههههههه الهلال_الاهلي ,sarcasm,
M675229290087227392,2, اخر شئ يقولون الزير طلع من قبره يضحك طقطقه على نادي الفقر واعلامه الهلال_الاهلي ,sarcasm,
M675196079751757824,5, اخوانا النصراوين ممكن تعلمونا نوعيه المرق الي تغسلون به وجيهكم الهلال_الاهلي النصر_الخليج,sarcasm,
M675227041919279104,2, استاد الملك فهد صار حديقه الاهلي المفضله للتنزه الهلال_الاهلي,sarcasm,
M675182250191900672,156, اسمه سنفور يلف ويدور م يممممممممممشي الهلال_الاهلي ,sarcasm,
M675252734052982784,1, المباراه جااات اعاده تابعوها ي هلاليين ممكن تفوزون هههههههههههههههه الهلال_الاهلي,sarcasm,
M675187368769527808,6, المباراه كلها كوم وطقطقه فارس عوض على اصحاب المركز السابع كوم ثاني صوتنا واصل لهم ولا لا الهلال_الاهلي ,sarcasm,
M675229887578439680,1, المركز السابع اتركو الطقطقه وجاوبو ع سؤال فارس عوض هل يوصلكم صوتنا ام لا الهلال_الاهلي,sarcasm,
M675205098461667328,7, الهلال 10مباريات 8 فوز حكم محلي 2 خساره حكم اجنبي النيه النيه ههههههههههههههههه ,sarcasm,
M675183790977892352,1, الهلال_الاهلي ابي اقول شيا لكل نصراوي مسوي تطقطق على الهلاليين وانت ماشفت نفسك يبوي انتو ابتلوو على المركز السادس او السابع هههههه ,sarcasm,
M675244098178166784,3, الهلال_الاهلي احنا_الحكومه_وقفنا_السومه الطواقي ,sarcasm,
M675200511541383168,3, الهلال_الاهلي احنا_الحكومه_وقفنا_السومه الطواقي رفع التيفو مرتين وانصقعو اثنين ,sarcasm,
M675264696283471872,1, الهلال_الاهلي اضمن لكم مليون بالميه لو الحكم محلي فاز الهلال بسهووووووووووله ههههههههههههههه,sarcasm,
M675254659708227584,1, الهلال_الاهلي اعادهه مباراه الهلال والاهلللي شوفوهاا ي هلالينن يمكن تفوزوننن ,sarcasm,
M675268253015478272,1, الهلال_الاهلي اقترح على سالم الدوسري يعتزل كوره القدم وينضم لفرقه الدمام للفنون الشعبيه لانه مبدع ف الرقص ,sarcasm,
M675255624180080640,1, الهلال_الاهلي اكشن_يا_دوري طيب اقعدوا متعوا ناظريكم بهلال نجد وين رايحين طيب التفتوا سلموا علينا ,sarcasm,
M675265265651867648,1, الهلال_الاهلي الاهلي_الهلال فرحه الطحالب مثل فرحه العانس المخطوبه ,sarcasm,
M675218093845671936,2, الهلال_الاهلي الاهلي_الهلال يا طحلب تراك مازلت خلفي بالمركز الثاني لا تهايط ترا تاريخك ينكتب على ظفر رجلي هههههههههههه ,sarcasm,
M675211321349152768,1, الهلال_الاهلي الطحالب حسسوني انه اخذو الدوري ,sarcasm,
M675248331770171392,1, الهلال_الاهلي الطحالب يقولون العالميه صعبه قويه ع اساس انكم اخذتوها نرجع ونقول لاتتحمسون تكتبون متصدرين تراعمكم هو الم ,sarcasm,
M675257930204205056,1, الهلال_الاهلي الطحلبي دخل المباراه يرتجف لما سجل اطمئن استغل العشوائيه واهدار ركله الجزاا مراح تاخذ الدوري ان شااالله يا ,sarcasm,
M675253105756397568,2, الهلال_الاهلي الطواقي اسبوعين يحتفلون بايقاف السومه اخر شي شلخهم عسيري ,sarcasm,
M675183760401395712,54, الهلال_الاهلي الطواقي وهم راجعين من الملعب ,sarcasm,
M675196211301847040,7, الهلال_الاهلي الطواقي يرددون الليله والله احتاجك انا خلك بجنبي قريب ,sarcasm,
M675249671674183680,2, الهلال_الاهلي الفقراوي مسوي يطقطق م درى انه متعادل مع الخليج امس والله شكلهم م تابعو المباراه كل تفكيرهم بالهلال ,sarcasm,
M675262136646520832,1, الهلال_الاهلي الهلال انهزم ولا زال الاول اعرف لكم فريق بدون مايلعب يتغير مركزه ههههههههههههه,sarcasm,
M675202025307693056,1, الهلال_الاهلي بالدار و خارج الدار بالسومه و بدون السومه الملكي شق البومه ههههههههههههههههه جمهور كراتين ,sarcasm,
M675262105868746752,1, الهلال_الاهلي بخصوص الفقراويه الي تحمسو هههههههههههههههه من حضكم هذي المباراه الي ماتاثر مركزكم فيها ,sarcasm,
M675215608947019776,2, الهلال_الاهلي بدون_السومه_هزمنا_البومه عزيزي الهلالي هل تعلم ان اخر مره فزت عليك بالدوري قبل خمس دقايق هههههههههههههه ,sarcasm,
M675223959881805824,1, الهلال_الاهلي حنا_الحكومه_وقفنا_السومه          مدرب الهلال يطالب بالحكم المحلي مو كذا يادونيس ع المكشوف فه ,sarcasmه ,sarcas
M675196361915125760,1, الهلال_الاهلي خبر عاجل لاعبي الاهلي مو مصدين انهم متقدمين على الهلال فبدات حالات الاغماا في ارضيه الملعب ,sarcasm,
M675199739017711616,1, الهلال_الاهلي سالم الدوسري بذل مجهود في الرقص لذلك اختفى في المباراه,sarcasm,
M675224194045603840,1, الهلال_الاهلي شر البليه مايضحك من ساعتين يضحكون ع النصر عشانه تعادل والحين خسروا وسالم ماحس بس فالح يهز هههههههههههههههههه ,sarcasm,
M675275019140915200,1, الهلال_الاهلي صدق امس جمهور الزعيق مسوين تيفو بالله وشووووو ,sarcasm,
M675203940410109952,14, الهلال_الاهلي طاا طاا طاقيه تابش البي الطاقيه هههههههههههههههه ,sarcasm,
M675212157735313408,3, الهلال_الاهلي كعاده الاهلي السنويه اخلاا مبكر في الملز يكشف بلاده المدرب سيلفي للمسخره طاقيه زعلانه ,sarcasm,
M675213141719064576,9, الهلال_الاهلي كلمتين تكفي لن_تتصدر و زيد الصبر عندك ابي اسمع صياح عندي ب المنشن ,sarcasm,
M675254580788273152,1, الهلال_الاهلي لسان حال البقرديه الان بعد الطقطقه ,sarcasm,
M675215566404218880,2, الهلال_الاهلي لسانه حال جروس يقول مابقى الا هيه الطاقيه يفوز علي هيا القم ونام ,sarcasm,
M675274564595802112,1, الهلال_الاهلي مافيه لاعب يخقون عليه الشقرديات ويفلح من الاخير يعني,sarcasm,
M675204806374461440,13, الهلال_الاهلي مباراتين فقط حضر فيها الحكم الاجنبي وانهزم الزعيق يالزعيق والله بدون الحكم المحلي ماتسوى ريال ,sarcasm,
M675198253986668544,21, الهلال_الاهلي هههههههههه نحنا الحكومه وقفنا السومه ,sarcasm,
M675268148921257984,1, الهلال_الاهلي هههههههههههه بس اتذكرت انهم الحكومه الي وقفو السومه كمان ما وراهم دفع رباعي يجي الحكم الاجنبي ويهجدهم ,sarcasm,
M675202147965870080,1, الهلال_الاهلي وضع الطواقي سمعنا صياااحك ,sarcasm,
M675235542846578688,1, الهلال_الاهلي ووووين رايحين التفتوا يالبقرديه ,sarcasm,
M675221493865979904,1, الهلال_الاهلي ي اخوان خففوا الطقطقه عنهم ترى اللي ما ترضاه على خواتك ما ترضاه على بنات الناس ,sarcasm,
M675265406320386048,1, اي نصراوي مسبوط على فوز الاهلي تعال بعطيك هدف واحد او اثنين اذا تبي من اهدافنا على الخليج وخل الفرحه فرحتي الهلال_الاهلي,sarcasm,
M675201109271699456,4, ايوهه تقولي ي طاقيه حنى_حكومه_وقفنا_السومه بالسومه والا بدونه الاهلي شق البومه هههههههههههههه يخرب ععئلكم يا مسسكارا ا ,sarcasm,
M675193387134373888,8, بدون السومه هزمناك ي بووومه الهلال_الاهلي ,sarcasm,
M675181780702507008,12, جروس قابلت فريق لايجيد اللعب على ارضيه الملعب ولكنه توفق علينا في الرقص الشرقي الهلال_الاهلي ,sarcasm,
M675199608008650752,2, جماهير الاهلي ردتت العالميه صعبه قويه وهم بكبرهم لا جابو لا عالميه ولا اسيويه ولادوري من اي غباا مخلوقين هههههههههه ,sarcasm,
M675236763993010176,2, جهزوا اهزوجه وغيروا التكتيك وغيروا الخطه قفلواالتمارين ورصدوا مكافات و فالاخير باقل مجهود جلدناهم الهلال_الاهلي ,sarcasm,
M675200365667684352,5, قال ايش قال امتع ناضري بهلال نجد الهلال_الاهلي,sarcasm,
M675260836039032832,3, قال ايش قال هلال نجد هلال البطاا ويخب عليه الهلال_الاهلي,sarcasm,
M675187044369436672,2, قالو الهلاليين بتاكلون اول خساره قلنا غيركم كان اشطر ماصدقو زيد_الصبر_عندك الهلال_الاهلي الاهلي_في_الصداره ,sarcasm,
M675253518480068608,1, قالو سنهدي الدوري للاهلي ويوم فاز عليهم اليوم زعلو الهلال_الاهلي,sarcasm,
M675229180011876352,3, كاريكاتير الهلال_الاهلي دونيس جروس ,sarcasm,
M675227526067838976,3, كاريكاتير الهلال_الاهلي دونيس يفشل في المباريات الكبيره ,sarcasm,
M675193335661883392,4, كتبو هلال نجد وتفلت بوجييهم نجد قالت ما اعرف الا فارسها الهلال_الاهلي ملوك_العالمي,sarcasm,
M675212944951681024,1, لسان حال الاهلاويه كماقال الزير لجحدر ابلغت بك الوقاحهان تجادلني ياجحدر الهلال_الاهلي بدون_السومه_هزمنا_البومه ,sarcasm,
M675184304067055616,5, للي مسوين يطقطقون على المتصدر الهلال_الاهلي ,sarcasm,
M675249400646656000,2, ما في شي بس تذكرت هلال نجد ال ,sarcasm,
M675248926719614976,1, ما في شي بس تذكرت هلال نجد الهلال_الاهلي,sarcasm,
M675263940469854208,1, مابقي الا رقاصات يفوزو علينا الهلال_الاهلي,sarcasm,
M675276946725556224,3, متعو ناظريكم بهلال نجد نادي الدلال واشتهر بلقب الطواقي الهلال_الاهلي ,sarcasm,
M675190265150312448,4, مع الحكم الاجنبي الهلال ولاشي جلد المغبون كثر يا ملكي اجل حنا_الحكومه_وقفنا_السومه الهلال_الاهلي ,sarcasm,
M675265700907360256,9, ملوك نلبس التيجان ما نلبس طواقي الاهلي_الهلال الهلال_الاهلي ,sarcasm,
M675269680374947840,3, من غير السومهه دعسنا البومهه الهلال_الاهلي هلالي_بومه_خايف_من_السومه متصدر_ماتقدر_تهزمني الاهلي_في_الصداره ,sarcasm,
M675268369147412480,1, من هذا اوووه هذا اللي هايط بالحكومه كذا وضعه اللحين الهلال_الاهلي هلالي_بومه_خايف_من_السومه ,sarcasm,
M675259459959185408,25, هياااط حنا_الحكومه_وقفنا_السومه ونهايه الهياااط الطواقي تخانقوا و الاهلي_في_الصداره الهلال_الاهلي ,sarcasm,
M675185947579957248,1, هياط ثم شكشكه ثم يجلدهم مهند رفيق السومه حنا_الحكومه_وقفنا_السومه الهلال_الاهلي ,sarcasm,
M675233174935441408,2, وكم من هلالي في المدرج اخذ سيلفي مع البلنتي وسوا ديليت الاهلي_بدون_السوومه_بطح_نادي_الحكومه الهلال_الاهلي,sarcasm,
M675220231317495808,7, ياعيال احد يروح يشيك ع استاد الملك فهد لايكون جمهور الاهلي باقي يحتفل الهلال_الاهلي الهلال ,sarcasm,
M675214584169545728,19, ياهلالي يابومه خايف من السومه صادك مهند مثل الجرثومه الهلال_الاهلي هيا اكتب لا تنسى ,sarcasm,
M675200282339450880,10, ياهلالي يابومه عامل نفسك حكومه خايف من السومه صادك مهند مثل الجرثومه قصيده على طريقه رئيسهم السابق هههههههههههههههخخخ ,sarcasm,
M675185995646681088,5, يفوزون مابتصدرون ومايخسرون ومايجيبون بطوله الاهلي لو لعب مع الكوره بس الكوره تجيب الدوري الهلال_الاهلي,sarcasm,
M675224673962037248,1, يقولك جروس كان طفشان اخر الوقت وقال خلني انزل بهوي عشان نضحك الهلال_الاهلي يخوف_ملقانا_ويرعب_كل_الدنيا,sarcasm,
M675237194471206912,1, يقولون العالميه صعبه قويه ي عمي انت المحليه ماتشمها تفكر بالعالميه كيف الهلال_الاهلي,sarcasm,
M675267071794630656,1,اسمه سنفووور بيلف ويدووور الاهلي_في_الصداره الهلال_الاهلي ,sarcasm,
M673742475262062592,1, النصراوي مثل دباب البقالات الصغير حق التوصيل طرطره ودخنه وازعاج والحموله صامولي الاتحاد_الخليج الهلال النص ,sarcasm,
M681094882157588480,1, الهلال_الشباب ادواردو قبلاته للكاميرا اكثر من نقاط النصر بالدوري ,sarcasm,
empty,3, لا خوف على الهلال والتحكيم موجود,sarcasm,
empty,3, لا خوف علي الهلال بوجود المرداسي الهلال_الفتح,sarcasm,
empty,6, لازم يسجل الهلال الرابع عشان يصفر الحكم ,sarcasm,
empty,1, مجحفل الهلال من الصداره <U+2708><U+FE0F> لب قلبك يا التون ,sarcasm,
empty,5, وقت بدل الضايع مارح يخلص لين يجيب الهلال الرابع ,sarcasm,
empty,1, ولو المباريات بدون حكام كان الهلال عنده 11 بطوله ,sarcasm,
empty,1, ويقولك الهلال مظلوم ههههه,sarcasm,
empty,1, ويقولون الحكام مع الهلال,sarcasm,
empty,3, ويقولون الهلال فريق تحكيم,sarcasm,
empty,5, ياحكم كم الوقت البدل الضايع الحكم لحد ما يسجل الهلال,sarcasm,
empty,1, ياحكم لازم يفوز الهلال مضى 3 دقائق فوق الوقت الاضافي الاصلي الهلال_الفتح,sarcasm,
empty,1, ياخوي ودي ارد عليك بس اخاف يغمى عليك وانتوا مساكين تفوزون ولاتاخذون الدوري تبي رقم الهلال الاحمر ,sarcasm,
empty,91, ياخي حاول تكفى تعطي الهلال وجه وتلعب مو عشان برشلونه وبايرن ميونيخ عيونهم عليك تسوي فينا كذا ياقوي يافنان ي ,sarcasm,
empty,1, يارجال يشوت مليون فاول مع الانديه الثانيه ويضيع بس مع الهلال سبحان الله تركب غصب,sarcasm,
empty,3, يقولك لو الفيفا يخلي المباريات 80 دقيقه كان الهلال بالدرجه الثالثه,sarcasm,
empty,1,اتوقع ان هذا شاف مباراه قديمه للاسف هذولا يقولون انهم اعلاميين كبار ,sarcasm,
empty,1,اسيا الحكام ضد الهلال الدوري ضد الهلال العالم كله خطاا والهلال صح ,sarcasm,
empty,1, ابشرك الخامس حتى فريقك ماتعرف ترتيبه الهلال جننك,sarcasm,
empty,1, ابواحمد لاتخاف على الهلال دام المرداسي يقود المباره طرد المبارك نكته الموسم,sarcasm,
empty,1, استخرج من مباراه الهلال مايلي 1 هدف تسلل 2 فاول غير صحيح 3 حكم كيف الحال,sarcasm,
empty,1, اشوفك صاير ماتغرد اذا لعب الهلال هل جحفلي هو السبب ,sarcasm,
empty,9, اكثر واحد يغمى عليه الان الاهلاوي يصحى ويعادل الهلال ويغمى عليه ثانيه الهلال_الفتح,sarcasm,
empty,3, الاتحادي يستنى تعثر الاهلي وفرحان بتعثر الهلال يعنني عايش جو المنافسه ,sarcasm,
empty,4, الاهلي لم يخسر الهلال اخذ الكاس غرد كانك اهلاوي _ طارق كيال ,sarcasm,
empty,1, الحكم انغش باللون الازرق يحسب الفتح هو الهلال,sarcasm,
empty,5, الحكم بنهايه المباراه استوعب ان الهلال الفريق الابيض الهلال_الفتح,sarcasm,
empty,1, الحكم تقل حالف يفوز الهلال,sarcasm,
empty,3, الحكم حالف اذا ما طلعو فايزين اطلعهم متعادلين الهلال,sarcasm,
empty,3, الحكم حالف مايصفر الا الهلال فايز,sarcasm,
empty,1, الزوري ينقذ الهلال من الفتح وكل واحد وفهمه,sarcasm,
empty,1, الفتح يسجدون شكر لله مالومكم متعادلين مع الهلال هدف ثاني تسلل هدف ثالث فاول هديه وقت ضائع غير محتسب ,sarcasm,
empty,3, اللي كان حافظ تغريدات بالمسودات ل هزيمه الهلال الله لايهينه ياليت يروح يمسحها وماعاد يتعودها ,sarcasm,
empty,2, اللي ما يعرف معنى هاردلك يعلمه الهلال ,sarcasm,
M669266343871516672,3, اجل تبون تسجلون ياروما وش يفككم الحين من السابع برشلونه_روما,sarcasm,
M669267843800834048,8, الاربعه تذكرنا بمدريد الخمسه تذكرنا بمدريد السته تذكرنا بمدريد حبيبي المدريدي والله برشلونه_روما,sarcasm,
M669266693433245696,3, البرشا اهان كره القدم وميسي يعبث بها سؤالي هنا من هو الفريق اللي يجلده الزعيم بالخمسه برشلونه_روما ,sarcasm,
M669275138161004544,1, المفروض ميسي يلعب مع برشلونه شوط ومع الخصم شوط الموضوع انساني اكثر من انها كوره برشلونه_روما,sarcasm,
M669265656332857344,3, النتيجه وصلت ل 6 وش تتذكرون امممممم انا اذكر البرنابيو بس مدري بالضبط اقرب مدريدي عطنا الجواب برشلونه_روما,sarcasm,
M669268885753999360,3, انا شوفت النتيجه دي فين قبل كده الزمالك_فكره_لاتموت برشلونه_روما ,sarcasm,
M669265151988776960,3, باقي انا انزل اسجل لبرشلونه برشلونه_روما,sarcasm,
M669308444298596352,1, برشلونه حول كلاسيكو العالم ومباريات التشامبيونز ل تمارين ترفيهيه برشلونه_روما,sarcasm,
M669269492464295936,1, برشلونه_روما 6 1 الزملكاويه كده يتقمصوا ,sarcasm,
M669269907410952192,18, برشلونه_روما المفروض اي مباراه مع برشلونه تبدا 3 صفر لصالح الفريق الثاني علشان يكون في شويه تنافس ههههههههههههههههههههههه,sarcasm,
M669277000666886144,1, برشلونه_روما برشلونه_ريال_مدريد لعبنا تمرينين للفرجه ملينا نبغى نشوف منافس لنا نبغى نلعب مباراه رسميه هناگ 4 وهنا 6 ,sarcasm,
M669264003743555584,3, برشلونه_روما تخيلوا مافيه اقمار صناعيه ونقل تلفزيوني عالمي يعني كان بنقعد مصدقين ان اللي عندنا فرق وناس تلعب كوره ,sarcasm,
M669267972398166016,1, برشلونه_روما روما في تحسن ملحوظ بدل 7 1 صار يخسر 6 1 ,sarcasm,
M669264457302974464,34, برشلونه_روما شايفه جمهور النصر كلهم هنا متحمسين مع برشلونه هاه اعتزلتوا الدوري السعودي والا باقي ههههههههههههههههه ,sarcasm,
M669268353496784896,1, برشلونه_روما شكرا روما عالتمرين ,sarcasm,
M669265890072903680,6, برشلونه_روما مباراه بين سادس ب و اول ج ,sarcasm,
M669264738317164544,1, برشلونه_روما ميسي جاي من اصابه و لا من عطله ,sarcasm,
M669267557858177024,1, برشلونه_روما هذا مو روما اوروبا الي نعرفه روما الي نعرفه لازم يسجلون فيه سبعه ماركه مسجله ,sarcasm,
M669268864002297856,3, برشلونه_روما ههههههه كان جبتي يا روما كمان جول كان استرجعنا الزكريات مبارك برشا 6 جواال مقابل هدف لروما ,sarcasm,
M669265910180392960,1, برشلونه_روما ههههههههه برشلونه الفريق الوحيد يضحكك لاشفت لعبه ختموا ام الطقطقه ,sarcasm,
M669264832697344000,1, برشلونه_روما هههههههههه معقوله هذا فريق رومااا لايكون الخليج وانا مادري 6 ,sarcasm,
M669269272150024192,2, برشلونه_روما ويجي روماوي يقول نحن فخر الكره الايطاليه روما_ميردا روما_لا_يمثل_الكالتشيو,sarcasm,
M669266982106177536,4, تتوقعون بعد المباراه بيطلع توتي يقول مافي رجال بالملعب ههههههههههههه برشلونه_روما ,sarcasm,
M669265522958143488,4, ترا ذا روما موب مدريد قليل من الشفقه يارفاق برشلونه_روما,sarcasm,
M669266175109554176,3, جرب ال 7 من فريق انجليزي وجرب ال 7 من الماني من ودك تجرب يا روما الطعم الاسباني برشلونه_روما,sarcasm,
M669273626286407680,4, خلال اربع ايام رباعيه على مدريد وسداسيه ضد روما ياخي متى نلعب مباراه رسميه طفشنا من التمرين برشلونه_روما,sarcasm,
M669268414914027520,9, عزيزي الاهلاوي وش تدكرك فيه نتيجه برشلونه_روما روما ما انسحب لازال صامد,sarcasm,
M669994887668985856,3, عزيزي المانشستراوي ايش تذكرك نتيجه برشلونه_روما ,sarcasm,
M669318628005822464,3, عزيزي المدريدي بما تذكرك نتيجه اليوم 6 شارك معانا و اربح سندويش موقع عليه من طرف بينيتيز هههههههههههههههههههههه ههه ,sarcasm,
M669271904876961792,9, ما تفعله انديه برشلونه وميونخ والهلال من نتائج يستدعي تدخل حقوق الانسان كيف تفوز 7 و5 وتخرب المتعه الكرويه المعهوده برشلونه ,sarcasm,
M669348445002534912,1, متاكدين هذيل ذئابكم يا روما اعتقد صارو لاتعليق هجومكم حلال يا برشلونه برشلونه_روما روما_برشلونه,sarcasm,
M669265504637440000,4, من العنصريه والمحابه من قناه بي ان سبورت لبرشلونه انهم بخلال ثلاث ايام ينقلو لهم تمرينين اول ضد مدريد والثانيه ضد روما برشل ,sarcasm,
M669280286262325248,1,6 1 هههههههههههههههه قال ايش قال ذئاب العاصمه برشلونه_روما,sarcasm,
M669266563237814272,1,احتراما لروما وقفو المباراه هي محسومه لنا من البدايه برشلونه_روما,sarcasm,
M669264796521504768,1,احترمهم يا انريكي روما ليسو مدريد وليسو بالسنتياغو انت بملعبك احترم ضيوفك برشلونه_روما,sarcasm,
M669266581118169088,1,اذا مو 7 اعتبر روما هو الفايز برشلونه_روما,sarcasm,
M669268845174083584,1,اصلا اخر واحد يسجل هو الفايز برشلونه_روما,sarcasm,
M669274129422532608,1,الالماني شتيغن بدا يستوعب ان مركزه حارس وليس مدافع انجاز D برشلونه برشلونه_روما,sarcasm,
M6.69268688391e+17,1,السموحه منكم يا روما لاعبي برشلونه ظنوا انهم يلعبون مع مدريد و ليش تلبسون ابيض برشلونه_روما,sarcasm,
M669271383478820864,1,العام خسرتو 7 والسنه ذي 6 واضح ان الفريق قاعد يتطور اهنئكم برشلونه_روما,sarcasm,
M669268005965139968,1,روما ممتاز تطور كثيرا في الابطال كان ينهزم بالسبعه الحين سته بس برشلونه_روما,sarcasm,
M669268562620628992,1,روما يتفوق على نفسه ويخالف جميع التوقعات بسباعيه جديده ليدخل عالم السداسيات من اوسع الابواب برشلونه_روما,sarcasm,
M669268252778975232,1,ماشاا الله فيه تطور يا روما بدال ما كانوا ياكلون 7 صاروا يلقمون 6 بس برشلونه_روما,sarcasm,
M669268155940892672,1,مبروك الانجاز لروما حافظوا على شباكهم من السباعيه هذا الحدث الاهم بالمباراه برشلونه_روما,sarcasm,
M669266985268731904,1,هذا روما والا المنتخب السعودي يالله باقي هدفين هانت برشلونه_روما,sarcasm,
M669264488768647168,1,ههههههععهههههههههههه كبير ايطاليا روما اكل السادس من برشلونه كبير ايطاليا قال برشلونه_روما روما_برشلونه,sarcasm,
M669264358770352128,1,ويجيك مشجع روما يقول غيرنا ما شارك بالبطوله ههههه غيرك جابها مو شارك برشلونه_روما,sarcasm,
