M664524442874290176,1,___ ____ ______ ___ ________ _______ _____ ____ ______ ____ __ _____ _____________________,pos
M664526622205300736,1,_____ ____ __ ___ _____ __ __ ____ _____ _______ ________ _____________________,pos
M664549349490192384,1,__ ___ ____ _______ _____ ____ _____ ____ _____ ______ __ ____ _ ___ ___ ___ ____ ___ _____________________,pos
M666674920848535552,1, stc _____,pos
M666673651505303552,1, ____ ____ _______ _______,pos
M666940347591868416,1, ___ ____stc _____ 3 ____ ___ _______ _______ ______ __ ____ ____ ______ ___ _____ __ ___ ________,pos
M666675822695174144,1, __ _____ ___ ___ ___ __ ____ ______ ___,pos
M666888873864257536,1, ______ ____ _____ ____ ___ _____,pos
M666966006590492672,1, ___ _____ ____ __ __ ________ stc,pos
M666938779459002368,1, ____ _____ ______ ____ ____ _____ __ stc _ 320 ______ ___ ,pos
M666687526594289664,1, ___ ____ _____ __ ,pos
M666868907903459328,1, _______ stc _____ ____ ____ ____ ,pos
M666893317771280384,2, ____ ____ _________ ________ ___ _______ ______ ___ _____ _________ _____ _______ _____ ____ ,pos
M666735032204152832,1, ___ ______ _______ __ ______ _____ _____ stc __ ____ ____ ______ __ ___ _____ _____ _____ _____ _____ ___ ____ _______ __ ____ ,pos
M666687494616981504,1, ______ ___ ____ _____ ______ ______ ____ ___,pos
M666679190675202048,1, ______ _______ ____ ______ ________ ______ ,pos
M666890050840502272,1, ______ _______ ___ _______ _______ _____ ______ ______ ___ _____ __ ,pos
M666867453138440192,1,______ __ _______ _______ _ _______ ___ ___ ____ _____ __ _______ ___ ____ ____ ____ STC _____ ___ ____ _______,pos
M666991643015409664,1,___ _____ __ _____ _____ __ ______ ___ __ ____ ___ ____ ____ __ _____ _____ ______ ____ __ _______ ______ ____ stc ,pos
M666901025954099200,1,____ _____ __ stc ,pos
M666693559387627520,1,____ __ ____ ___ ____ 13 ____ ___ _____stc ,pos
M666896429714157568,1,______ _______ _______ _______ _ ______________ _____ __ _____ _______ _______ __ ______ ___ _____ ____ _______ _______ ,pos
M666593070054572032,1, stc _____ ,pos
M666958210453127168,1, Stc ____ ____,pos
M666591460406501376,1, Stc ______ ____ __ _____,pos
M666674920848535552,1, stc _____,pos
M666673651505303552,1, ____ ____ _______ _______,pos
M666546372364115968,1, ____ _______ _____ ____,pos
M666847986270478336,5, ____ ____ _____ ___ _______ __ ______ _____ STC _________intshaar ,pos
M666937295791091712,1, _________________ _______ _________________ _________ ________ ,pos
M666941461460615168,1, ___ ____ STC _____ 3 ____ ________ ________ ______ ____ ___ ___ ____ _____ ____,pos
M666940347591868416,1, ___ ____stc _____ 3 ____ ___ _______ _______ ______ __ ____ ____ ______ ___ _____ __ ___ ________,pos
M666966006590492672,1, ___ _____ ____ __ __ ________ stc,pos
M666938779459002368,1, ____ _____ ______ ____ ____ _____ __ stc _ 320 ______ ___ ,pos
M667004943988051968,1, ______ ____ _____ ______ ___ _______ ___ ____ ____ STC ____ ______ ____ ____ ________ ______ ________ _____ ,pos
M666567866808983552,1, ____ ________ ______ _ ______ __ _____ ______ __ _ _____ _____ _____ ___ _____ _______ ______ _______ ____ __ _____ ,pos
M666986791992446976,1, __ _____ ___ ____ ___ stc __ _____ ___ ______ ____ ____ __ ,pos
M666868907903459328,1, _______ stc _____ ____ ____ ____ ,pos
M666546795623878656,1, _______ ______ STC ___ _______,pos
M667034098439974912,2, _______ _ stc ____ ,pos
M666619107140333568,1, _______ ____ ______ ___ ___ ___ ___ ______ ___ __ ____ stc,pos
M666893317771280384,2, ____ ____ _________ ________ ___ _______ ______ ___ _____ _________ _____ _______ _____ ____ ,pos
M666735032204152832,1, ___ ______ _______ __ ______ _____ _____ stc __ ____ ____ ______ __ ___ _____ _____ _____ _____ _____ ___ ____ _______ __ ____ ,pos
M666687494616981504,1, ______ ___ ____ _____ ______ ______ ____ ___,pos
M666679190675202048,1, ______ _______ ____ ______ ________ ______ ,pos
M666890050840502272,1, ______ _______ ___ _______ _______ _____ ______ ______ ___ _____ __ ,pos
M666573555262427136,1,_____ ___ _______ ____ ___ __ __ __ ,pos
M666543745056284672,1,____ __ ____ ____ _________ ________ __ _____ _____ ,pos
M666867453138440192,1,______ __ _______ _______ _ _______ ___ ___ ____ _____ __ _______ ___ ____ ____ ____ STC _____ ___ ____ _______,pos
M666502058229563392,1,____ ____ STC ,pos
M666942699895922688,1,____ ____ _____ ___stc _______stc ,pos
M666529734742908928,1,____ ____ STC ,pos
M666901025954099200,1,____ _____ __ stc ,pos
M666693559387627520,1,____ __ ____ ___ ____ 13 ____ ___ _____stc ,pos
M666554011760332800,1,______ _______ _______ ___ ____ ____ ______ _____ ____ _______ ____ _____ ___ ____ ___ ___ _______ ,pos
